x,y,z,dx,dy,dz,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
0.000485996722104,0.0753871234761,4.03,0.00477604979927,-0.157209514136,0.987553724115,0.147098174726,0.0124867048018,0.0305750764241,0.0102005759659,2.74367547667e-05,1.88556752257e-09,5.60410170188e-18,4.69340042725e-27,3.2660209725e-39,4.56145108763e-51,8.18862926751e-62,4.39350416782e-72,6.07983474032e-83,2.08688394063e-91,1.06331751453e-98,1.67496927402e-105,3.63816616849e-112,2.73543255418e-118,7.37200681406e-124,4.77040987284e-129,6.2224915318e-134,1.45835834736e-138,5.60442709058e-143,1.31080722995e-147,6.72653104475e-152
0.0508650470735,0.0230390911407,4.03,-0.0973267752752,-0.0437174573924,0.994291849878,0.369420155447,0.104059597265,0.169659006571,0.163007094207,0.00354479745177,5.67019924678e-06,1.96203723049e-08,4.23568350393e-12,5.12937177804e-16,2.37716247076e-21,1.25840256025e-25,9.72612768259e-30,5.10318530987e-33,2.21139031614e-36,9.70691766118e-40,4.97520743903e-43,9.165478661e-46,2.98875583038e-48,8.06894006856e-52,1.21695845435e-55,6.42216317766e-59,9.43845639724e-63,4.46157192869e-66,5.75061407126e-69,1.25642993593e-71
0.0136751417264,-0.0037295972315,4.03,-0.0272975661453,0.00337277041203,0.999621662081,0.608305840354,0.335996792559,0.453820349076,0.517146689444,0.55983192433,0.588157484391,0.605142908216,0.613071058864,0.613424979496,0.607280833053,0.595358639423,0.577906175547,0.55364913635,0.383236666634,0.107504948484,0.00883327564072,0.000824935473535,5.95302710953e-05,1.22498638952e-07,9.37981492588e-10,1.80770295236e-12,4.06085001217e-15,2.22404698922e-17,8.63781871987e-20,9.67189544621e-22
0.0663732552499,0.0212390652804,4.03,-0.135241889605,-0.0422051515353,0.989913307558,0.468238658528,0.185979966299,0.287267797068,0.339788130486,0.368808449124,0.378833496786,0.371966226699,0.348803221761,0.301461314075,0.0486529987856,3.51076948735e-06,5.189724979e-12,2.16646245756e-19,7.44720268072e-25,4.01467579548e-31,2.71330934281e-36,1.48256656578e-42,9.97567126661e-48,5.74664122823e-52,9.82247481471e-56,3.65277050532e-59,2.48666689428e-62,2.76832328887e-65,4.65286871975e-68,1.11188356378e-70
-0.0449121445894,-0.0430881427952,4.03,0.088744396512,0.0853693360183,0.992389292846,0.432305714127,0.153414323893,0.243125991911,0.283138137178,0.290566578601,0.150304547017,0.000704291578923,9.4356765551e-07,3.19672844793e-09,5.28853763289e-11,1.14241699523e-15,5.35019135138e-20,5.61331833204e-24,1.37149613852e-27,1.52475695619e-31,9.04117552209e-37,2.96606281911e-41,5.02008299214e-46,6.57342538095e-50,1.50491297493e-53,3.75106229585e-57,5.20452923906e-61,4.88027017006e-65,1.98270229695e-68,1.75982720928e-71
-0.0389980128112,0.00181250043682,4.03,0.0748876911856,-0.00233256276646,0.997189246262,0.604841798106,0.327465971092,0.435897394605,0.484970407594,0.506060049161,0.484179546031,0.0853018785485,0.0266230861289,0.00221353795788,0.000204028510413,5.40507113033e-06,2.7142963916e-07,2.18825366564e-10,2.34860785348e-13,6.26428385522e-16,6.32761035356e-19,2.28307850967e-21,6.63999846841e-24,3.40309580079e-26,9.63902911671e-29,2.83975579697e-31,7.78919470061e-34,4.8806127172e-36,7.08886628475e-39,2.03231499041e-41
-0.0775086829851,0.00526918352444,4.03,0.151165399688,-0.0153598729035,0.98838914211,0.0437211253933,0.000507302670696,0.000198817413068,5.31895166808e-11,4.88535598696e-24,2.44738756389e-40,1.35811123861e-57,2.57225398771e-74,1.1472573199e-88,1.27847112291e-101,4.84840026114e-113,2.93048780213e-123,1.51790319869e-132,2.77551612177e-141,2.62062798614e-150,3.58792006586e-158,2.24456099361e-165,4.16613888038e-172,1.8332107174e-178,1.64690684021e-184,2.70481735032e-190,7.45289082786e-196,3.21503513434e-201,2.05162760888e-206,1.84612561132e-211
-0.00405222318577,0.013884485781,4.03,0.00880811376305,-0.027718343047,0.999576965816,0.769719923313,0.562874774911,0.659017683949,0.705403956351,0.73480002534,0.753291038913,0.763601669686,0.767505215316,0.765966472657,0.759386271851,0.747176044149,0.723066775488,0.243052192388,0.0975414504205,0.0140156902785,0.00461453407086,0.000668385380445,0.000154168842141,1.46244642527e-05,1.50612538877e-06,1.95784449228e-07,8.53061164691e-09,2.20125565734e-10,4.83104139664e-12,7.06792749891e-14
0.0324541372096,-0.0614060273189,4.03,-0.068605660945,0.128795581885,0.989295184145,0.37178833143,0.108302812196,0.183647319767,0.212615183482,0.149211947365,0.00541994234187,1.62886688326e-05,1.8416044161e-10,2.18167103653e-14,4.97407235994e-19,1.65783437083e-23,3.4613249973e-27,8.60345995033e-31,2.97042987252e-35,8.84541955243e-39,2.76267780843e-42,7.42726928921e-46,2.5103335868e-49,1.39724887871e-52,2.17212468704e-55,2.64561233527e-58,1.87761834199e-61,1.56318020374e-64,3.14830415228e-67,1.0636319609e-69
0.0254781569742,-0.0604196892606,4.03,-0.0474812227859,0.125116007918,0.99100530677,0.203316597152,0.02752270735,0.0632861099795,0.0792836126337,0.0740599934968,0.00202465986072,7.13836995275e-08,2.34701451549e-18,3.26659800034e-28,1.32789351929e-38,1.75788506669e-48,7.42722298825e-57,7.77878596551e-66,8.16833775657e-74,8.04229682144e-81,1.12570603728e-87,3.1744318751e-94,6.02823686341e-100,3.93318540167e-105,6.17006156246e-110,7.24019789515e-115,2.33947039973e-119,1.46991400544e-123,1.53484103303e-127,2.41665318134e-131
